id,name,region,distance,climb_score,effort_count,start_latlng_lat,start_latlng_lon,end_latlng_lat,end_latlng_lon,average_grade,maximum_grade,total_elevation_gain,surface_type,polyline
4105520,Na Lisco,"['Laško', 'Sevnica']",8934.6,66.8775,2808,46.05162,15.243953,46.06806,15.28718,7.5,50.2,891.7,unknown,smaxGui`|Aq@e@EGGAaAy@OUGGa@o@Us@S]AK[q@YaAk@{CEqA@w@XaCDGDQ?Y\wBd@sAd@gAXkAf@sA?UEO]kAKk@NUB]A_@BO?OCQOa@ASRqBK{AJm@@iA_@aA]yAE}AU{@Oa@Yg@_@gASy@Yy@Mo@q@oBQy@Q_@GY]_@_@{@a@g@Sa@k@iBI_@Qa@I_@AsAOiADs@FMJELKBQCKOMc@EUOg@w@a@cAOUYQIU@OFERLb@JPHb@HPA`@GHGbAw@P[b@iBRqAFQD[Fu@CYI_@M_@kAeCKe@Qi@O[KKi@qAOi@GG[E[Qm@Kg@]WK[EqAq@[GaAAs@KYOI]AU@_@Cm@B[Pq@JINi@?_@G[QIMBEHE^EHQLG?EGMEg@LWTK?MFm@[Wi@AKLq@D_BMo@O[SaAe@q@KCc@NIIOESOIK_@y@MSg@cAMOKEKAMAS@OF]X[\O@[AQBIDs@DORc@nAu@vAWRWFa@@a@JOJc@?UJO?KCY][Qi@g@[S_@Qc@EWJk@h@WPYHk@FOPK^_@`DAT@RV|@@RGXINOHK@c@OQ[c@a@s@WSCc@MaBaAa@_@c@q@_@[u@_AS]Kc@[m@QOQIO@KJGN[nAOdBE|@a@hBGJAHUp@a@p@MFU?SQc@a@MGa@e@a@SIMCWi@cAGAGECKQGi@c@UMMKIOOq@?i@UqA?YIs@Cq@@Q?qAAc@Ku@H{B@cA@WBKCa@g@kB[i@k@a@EKMKUi@L{ACe@SMIAOBc@QQW[y@Wg@wAiBJSJEV_@NGR?x@LbBb@p@Dx@Jd@P`AVFDLd@LPFBHCHEBI@_@CS]m@GYc@m@wBqESi@GWKY[c@_@mAe@oAU]]e@MYEQAc@Fg@A[Ha@PqA@yAM_DWaAIm@@MBKTUx@Y\Wr@a@`@g@HSJa@G_@Oi@ScAQo@Qa@W_@IWE]DmADWXw@@a@WiA_@mAIQGYL_@R[v@w@TGZ?HFTNx@bAJDD@JEHMDc@BcBNc@f@a@HS?]@QDWL[DUA]K_@Sk@MOCMs@iEEgEDeALa@HM\a@l@a@RUJSJYRwAHmAA_A?oBF]RyBF[LWJq@b@i@\o@^c@JSh@y@d@eATiAJYJGN?PDJT\TLRBt@Ct@Mv@INc@|@k@t@]f@ENa@fBGr@@n@HzANt@Rd@l@fA\v@Jb@DZATObAC\Bf@LhAKbBB\H\@^Jj@Fl@Et@MhAG~AFrBTxAE\Yv@Op@?JKb@Gj@@NA\HjA
5712706, Sevnica - Mastnak,['Sevnica'],3754.3,0.0,4302,46.017675,15.302497,46.045723,15.293561,1.7,44.7,0.0,unknown,myzwGqwk|ASCOBSTQ@q@T]`@}@`@ILMFSFYXUZCNy@TmAl@ODKHILe@`@ODGH[V[DMHAJOJOFIFO@y@KG@\XCLDROJQF{AJSNw@RILWFSAOBSAw@FMFUDWG[\_@J]DKLKDILMFYTQHKNQHWb@[\k@Ci@l@KVMNSDMLFNM?EGWDOp@YVSZQHDVGP[jASnAa@d@WCMEMJYMgAIOEQIG@WEg@ASBa@[a@Mm@CIFKAMKI?_@O]Gg@e@I]QG[CS@MDK@OE]@QCIBKCBF[_@Ug@e@_@eAk@MOg@Mk@c@_@GUX[DWT]LKJOHg@NY`@c@AMHKLwAf@CLE@AH]HS@]TGRKFEHMHK`@GLSBGLKFSAi@D]HK@GHm@BGHKBQLQIo@CULKNSBq@i@KDq@IERSPMDk@n@IRU^e@FGL@TGh@@NEb@GLOJGLIFSVYDIFa@AKBUAe@Ii@?aAIs@BOIi@OKKYIoA_Be@Yc@IIFQAGLKI]Ag@POBMCMBSEIJKBWPi@JMJM?]Hk@POH[DMJGLKDCP}@r@Nb@INKt@@`@Kp@Od@CRe@pAGJKH{@MEDc@@I@y@CSGM?m@Ig@CKCII[OuAwAAGi@m@GM[a@
18643825,lidl-rondo,['Sevnica'],558.6,-0.012,12772,46.01466,15.291871,46.012943,15.297911,-0.3,5.9,4.0,unknown,sfzwGeui|AGm@?[TsBZwAx@iCH[B]@]C]G[o@yAGu@B[F[LWnC{Db@s@^y@x@{B
21967972,Intervali Breg (uphill sprint),['Sevnica'],392.0,0.7568,13445,46.042131,15.233696,46.04353,15.229248,4.4,9.4,17.2,unknown,ir_xGqi~{ASxHW`Be@jAk@xCQn@Wf@c@v@a@p@i@t@
20238565,Sevnica v smeri Boštanja,['Sevnica'],2765.3,0.042,7521,46.005286,15.320991,46.014689,15.292468,0.2,5.5,21.0,unknown,_lxwGeko|AGHOh@YbC_@xDSrCOfBe@|Bk@fBMbAB|AT~FDfCRfBZlAJl@Br@@vBRjFHlNGfDUnFUjAk@vAw@fAONgAz@g@TI?KKOI[Na@@wAGI@y@d@g@\SVeBpD{BzEWp@g@~@e@fAU\}@nBeAhB_AlBs@v@iBjAOFy@j@[^c@`@_@lBi@|A{@`B}CnEUp@Ax@`AbCBN@t@YjAs@|Ba@bC
11339146,Vzpon Mastnak - Lisca,"['Laško', 'Sevnica']",6443.4,0.0,474,46.047091,15.292872,46.068023,15.286814,9.9,53.1,0.0,unknown,iq`xGm{i|AOHWZSJAF_@@CD[FY?KBu@Xo@`@GJE?GDONg@|@UN[f@WNSDa@Zw@`AGNIHM?EEGM?IDYj@mBDY?[G[Q]MOSGQDs@j@sAn@q@`A[XKBQJWBGDIVKH]h@Yj@I`@OdBOp@Sf@K`@G`@_@`A{@vAELAPDd@b@vAHj@v@bCNp@@f@G|@Bp@Fd@\tATpAJx@FbAX|@DDXjA@HG^WPOASGGISIw@k@O?KEW?o@NSPM@a@Ji@OO@a@CMBYP]VUXo@?a@HQ?[Hu@^w@F[E]HYNi@|@CJcArB[z@GDe@f@[PYEEACWFo@F{@Aq@Kc@MUQMG@MEWAMG[@GCQOc@g@a@WSUKQUkAm@uASES@_@GM?GCUUU[WWYm@MMQ]IKKCE?ILAPHp@?JCDKFE?MIMMk@eAgAyAYg@ISCm@Su@Sg@Uq@E{@?o@YoACY@i@RiB@cBJm@H]@QAGQQ_@WYWQKIBCLRt@?`@UrAeAjC]PILOjBQz@Sn@SbAGl@CtAGd@w@nAYXIRCb@@IFED_@EGWOAEE[@w@E[i@gA_@m@Qw@A{@Da@@e@E]@UEG@KEI@{@Uy@IKMYOi@G[?[EG@o@Ee@EWc@mASY_@_@KQSi@AUMe@g@y@CIEIESCQ@]EIAi@@u@DSASBgBEUC_@Gg@?}@W{AWkA?QM_@AKEG?GCEAK[q@?KIYAg@FY@u@A]D_BEYDoAAe@O{@GoAKm@ASCGECGg@IsAEEGS?QBSKWEAKJ?x@ShBOxB@XCV?zACPKVs@h@INEp@@TKn@AhAEb@Ap@?d@HXHr@@f@L`AFV@l@E@GEG@GCMKEMII_@}AIMCQMUOIKSEECWHm@AQEEIMQs@Ig@GKGc@M]M?CDAfBBb@G`@M^IHM?QWQe@MKUFMJE?AF?FBXLl@Tn@LPTp@LT^fADXGdBHdAB|@Cj@Ml@AZ@PFZVhCCv@MdBCn@@bANvB@b@ALu@tCG`@?t@HhAF~A
1660589,Studenec,['Sevnica'],4344.85,10.9648,4898,45.991572,15.354656,45.9708,15.347783,4.4,23.8,249.2,unknown,ivuwGq}u|Ax@r@TdALhAOd@BR?f@Jl@NHVWBSHSBWCWFe@BaALaAAsABUPY?a@HY?YDUEcAD[@WPyCE]OgCLq@Ae@FQ@Uz@~@FTFTDr@Pj@D`@Pl@@\Xx@DXBbAM|@Xf@FQGm@@g@CSBe@IoAQ}A?eBCSFw@AiDNyB@eAFi@LUHc@h@y@ZFP@XFNJb@fALLNb@`@nBHRh@\TV\|@BRHNDh@VpAETINWWGSS[GUwAu@WU]@Dr@RlA@VHp@Tf@NjBv@rCJb@\\bACRETAbCPRFLAh@[\In@f@\NZVh@LFPNHl@Bl@Kb@M^Q~@U\AR@LDLG^@FSK}AHYr@{@To@ZSVINA`@HPHXf@HVPpABZZ`ATd@PRf@~@z@vB^f@l@p@b@T~ALr@Ej@B\Nr@FRF`BfAd@Tl@f@`B~@dA`A`Af@~@^`BhAl@h@rD~EbA|Ah@p@t@d@v@\|@RpAIn@Kf@WPG`BmARKRGj@Mz@EVEv@?LTr@v@NpARlCBjC
8359722,Blanca (most) - Sevnica,['Sevnica'],5362.5,0.174,11711,45.99229,15.381968,46.005734,15.319254,0.2,13.1,87.0,unknown,yzuwGgh{|AaAdFm@bFQxBAp@In@MnDEpCCn@Al@Ep@UhJTnEPbCJrDClBB`A?l@EbCIjBGj@e@~Bm@vDGf@Ih@OfBGRIJYRKLm@|AS~@E~@AnBG~@AxA@j@IzCQ`GKzA?n@QxCUlA_AxD_@bBq@bCSnAI|@ETKhBAj@Gh@YtF?hHNrD@zFAdDCdA_@tFErAF|CAp@MfAi@vDg@~BIf@ITS|@c@zCQ~@_@hAKf@k@zD[fA[v@Ml@Gv@A`AD`AD^B^Ad@I^O\g@vAMZQTa@`@c@ZuA`Au@`@w@^SDc@PyBjAmA|@[^o@h@k@l@[b@e@z@g@lAcAzAyBdE{@zAg@n@Wb@S`@Uz@Ij@AVTfD?RGl@WfAo@zDiAbGa@lCQ|BGjAInDCtDGnDCdHIbBIp@?VKdAOz@GRILKFOVI^G`@Az@Ih@Ch@]|B
2505544,Raka 103 Climb,['Krško'],1261.35,5.8888368,1257,45.93287263,15.36510557,45.92986182,15.37666934,6.6,19.1,89.2248,unknown,mgjwG{~w|AZm@r@kAV[\Q\K^EZJ\@~@K^@z@L^Az@a@z@U\CVK\Yp@c@r@i@RYJc@JgC?kCGeC?yACwACk@?m@K{AKi@Og@u@wBi@kAMe@WaBGaASqBQgAGq@?mBBq@J_AX}AJcB
6804860,Podgorje-Zabukovje,['Sevnica'],1891.4,17.751,472,46.066342,15.36964,46.05584,15.369133,9.7,17.2,183.0,unknown,sidxGg{x|Af@gCJ]h@uAJ[NcAPa@Ty@N{@b@{@RWVmABYTgAL[Jg@`@[LSHSt@{@Vo@TQHKRM^_@j@{@TMVPYdAC^]xAGNSTOXHN^XZLDJ@b@Kv@BTElAJz@Zd@JC@UEc@ViAPg@HKd@hBVr@V`@JZ|@hBX`@RPb@bAnAx@\Hf@XR\LL\iANIT?b@Hf@XP@BJRH^HZ?PBt@VhAFNFJPLD^Ex@U`@?TL^\R`@Zd@~@hALZVNRAZI`@]VGz@Tb@G\B
20230886,Jelendol climb part1 ,['Škocjan'],1438.2,11.1186,515,45.936208,15.287667,45.946615,15.290263,8.7,18.3,127.8,unknown,g|jwG{zh|Au@g@Ia@C_AEYW][Oq@G]MiA{@oAe@_@W[_@e@s@gEsHeAe@K?c@L{AjAw@\k@ESMm@q@}@SQBUCS?oAH_AZgAd@[Da@Vc@BGFQDSA{@P_A\IFa@HwA\SPILKp@?Vo@~CGLOBOCWUK[y@oAgAwBMM
6502954,Grmada,['Krško'],5265.0,18.6285,3262,45.95846,15.500902,45.979107,15.495213,5.5,33.5,338.7,unknown,kgowGsor}AG?OBg@Vu@TkAZe@Bm@A]Is@_@c@MYCSBc@V_AjA}@p@mAp@aA^U\Qh@o@bDSr@Yd@u@f@ORK\Er@Mr@]|@i@`Ak@dBOXs@r@cAtAq@n@WLM?SYIm@i@gC]mAKW_@e@e@u@]YYQw@S]E]O_@e@Sa@YUoAoAg@y@sAgAe@W}@Wk@Ca@?eBIq@H]Li@N]NORCNBLFHH?TG^Gj@DjA`@d@TPLLRP~@@z@M`Ac@pBENKJw@PMFkAz@u@p@SNUJa@Hk@@{AKk@?[DODYT]r@_@hAk@rBUtAShBCfGMbAMZWN}@z@mAl@_@\WZe@|@a@\e@Vu@TQL_@Ji@Ri@XoAnAi@b@a@Vu@r@g@l@cCnDSL[Ho@`@}@b@q@R]A_@Ss@i@WKW@s@HeB@o@Fs@NsDjAuCf@aB`@u@FY?MCKGS[eAoCm@gAcAqAQOg@Um@aAWaAUi@CK?o@RaAP[TWt@[n@i@r@YVQv@{Af@y@dC{Gb@u@x@cATe@^qAN]NYz@iAl@mAz@sCx@uDPe@V]FEH@JPDVBfAF\JPl@Nx@f@^\h@r@d@\
2291452,Bohor,['Krško'],10813.2,57.43002,3144,46.0212145373,15.472733248,46.0647624638,15.4533214308,6.0,39.9,957.167,unknown,qo{wGq_m}AiDxE{@~@[NsAPc@\Yp@]pCYnAGPgC~EyDbHgBjCQ^Od@g@zBcAtBWt@Id@EnAWnAy@|A}@pAeAbAw@tAo@f@w@dAoAbAIHWd@Qb@I^I~AU|@y@fBg@tA}@hBSn@Mv@QX[LuAHqAD[FcA\y@n@YVYLeAAkBGi@Bg@Jq@r@IPs@fCWr@Yf@{@hA]r@sArAS^Y\cAdAWZQ`@_@nB[j@_AbA{@hAk@lAU`AOXi@t@Ob@g@jB]bBKx@A|CMjAKb@QhAEjABV?~@K\g@jAc@t@u@bAIFk@J]Q[We@}@[_@[I]Gm@Q]UeAgA]o@_@gAIMKIc@YWE_@Lo@p@{@p@eAVy@GYGeAa@qAy@y@}@{@eBoAsCmBaDkBuDw@qAwBsC_@w@M_@_AcEw@cAK]GgAMgIDkBLuA\iCFaEO_BCo@NoAAQMu@gAkBe@m@K]ESC{Ac@wBLyACuAKg@?i@SoA?KJs@FIJGTo@b@oBV_CJeBLmAB[Cg@E[u@kC{@uBg@eAy@w@_@i@w@eBSUOIcAa@s@u@]UYGMIiAc@UOEGYs@CiANuGFs@?kAPs@^aATc@F[KmAAo@ULc@l@}AhB_BbEeAhB[^GB_AB]FeAFs@J}@j@e@b@gAhAWRwAv@s@Ek@Sw@Gc@SgA{@OIg@Cw@Bk@C_AQSMw@UiCqAa@k@aA}@WWWWg@Yk@IqCMe@K}@c@]_@{@k@i@Gg@Aa@SeAy@QCy@]mAIcAUUOi@e@cAk@IG{A{Cc@oAIEE@EBKf@Vj@Jv@HdARr@Xl@Ll@N`ACv@Sn@]d@i@d@YLGJi@PsA`A[h@GV?TBLZ`@R`@BRAdAL|@Rv@Fr@Lt@HtAPbAFv@]bBP\`@j@@Dd@^Dd@\rBQp@MbAYbAq@tAk@v@KTW\g@V_@\Ob@]h@_@jAIXXtAFt@M`@Cn@J|@Hn@LTPh@LTF@^Qr@eBNW`@Qf@AfAQX[P]RCP?|A\j@PlAR^Nj@LRLp@p@fAlBFLB`@?PMd@i@l@e@b@KLq@vA{@t@Wn@Bh@HLx@`ALp@@l@U|@O^]VM\DLZXPl@VjB@n@A|@[dBs@jAq@l@IVItAO`AK|@CjBEZSb@aB^WLq@J
26367900,Grmada---SPUST ,['Krško'],5265.0,-0.4982,1756,45.97943,15.495593,45.959348,15.500545,-5.3,11.0,9.4,unknown,mjswGmnq}AgA{@[Gi@GKIIKEQ?WJ_BAQCQIMIGICKDMLe@fAG\M~@I`@]dAu@hD[x@OZq@`Au@dCa@z@gAxAk@|@eA|BcArCsA~BMJu@\s@`@cA`@OLKPGRMn@AVBV|@nCVb@LNz@h@TPnAvA^r@|@fCNTRLTDT?j@E~Bq@tAWh@MfDqAj@Mh@GjAIt@?v@IP?NDp@l@d@VR@RCh@SrCyAd@i@nB}CRWlB_BfBgBh@YzAg@|@UTGRMd@g@`@s@f@m@hAu@dB}AJQTo@P{ABe@G_CDiAJiARmAr@{C^eAP[VQVGVAl@Bf@Hz@Df@ARCRGTMrAiAh@]TKf@KPKLOJWRy@P_ADa@?c@IcAI[MYSQk@Yq@W[Gs@CY?cALQ?GQ?WHSLI`Bw@VIv@IZ?ZFx@At@Br@JZLdA|@j@r@d@f@PVv@xAv@lAPRVN|BfAhAt@RRn@bAJXp@~B\~BFJJDZMLMdBiCj@o@Xe@l@sBp@{ATs@JuAFWHULO`@U^a@LSJWNu@b@uCHYJUPORMzAo@p@a@TQhAwATMTKVCV@XFjAd@XHt@HZA
1728469,Climb the top of Grmada,['Krško'],868.801,6.4984998,4428,45.9831799,15.491451,45.9786593,15.4946449,7.8,31.6,83.3141,unknown,{atwGqtp}Ad@sA`@y@Jm@|@_BX]`A{Aj@}Ab@u@z@eBPOr@qBXmBNa@TiANk@L]TQRFHJ@`@K^Gz@DPRXDJBDt@JRHXRp@p@RXZZr@h@VTZ`@VRYGEE
11417440,Trapistovska pot,['Krško'],1204.9,0.0,1011,45.973115,15.485498,45.97352,15.490835,12.9,22.5,0.0,unknown,}brwGioo}AkA`@qCfBa@EkAi@Y?WLq@j@YL_@GJMPANKVo@~@}A|@oARQfBwBJS?}@@SLQRU`@O`@GLIX]\}@Tg@@WUFKAk@LOFGEd@_@HSNeBIOKHOZKFMGCQ@s@DWFS@SO?o@X[ZIRCNKJIMb@yCj@uCHUBS
10131052,Blanca - Brestanica,"['Krško', 'Sevnica']",6047.5,-0.0407,12719,45.992428,15.389346,45.988604,15.463022,-0.1,4.9,40.7,unknown,s{uwGkv||AZ_A~@}AnA}@fAc@JK`@{@\sBvB_ThDeYdAyJDu@FcDBmDCy@UcD[cCq@oEiBeNc@{COo@sAkES_C]uCk@mCSuBMoC]oEM_Di@oSOeDUsDM{ISaLg@wPKoNeA}LScEBgCTaCVcD@eEHkC\eDFSh@_A`@_@^g@pA{BbByFz@qDXoA^eCd@{EHgCCWBaCNoDlAeHf@mCLYPUt@o@NW|BsG~@oCZkAj@wC\eDNaFEkDWiEG}@oAqJsAuJo@_E[mD@qCNiE
5676433,Dolenji Leskovec Climb,['Krško'],695.0,24.7968,14802,45.987991,15.457557,45.988557,15.44909,18.9,47.5,131.2,unknown,}_uwGu`j}A~@dGl@rFD~@DdDChEWjD[~BUnAk@xBoBzF
11831716,Bohor,['Krško'],5806.4,0.0,3730,46.047802,15.458573,46.064011,15.453654,9.3,32.9,0.0,unknown,wu`xGagj}AEw@JiA?c@Mg@Ui@a@s@q@}@EKCYAwAE_@_@sAKo@Ew@?uAG_ADmADo@Pk@\q@^yAFeAVyBDq@DU@w@Ay@Iy@Ss@WkA[y@{@yCU]WUQYEMk@w@[m@KMi@]_@MSM{@{@{@_@OKq@WWOQWQc@E_@?e@Hs@FW@yBBO?SHq@?eADg@Ey@DYPe@@[B[Ak@@KAiAEOCCI?KHe@t@e@Zm@h@Uf@Qn@Qb@Eb@Sj@IPUX]r@Y^QHc@@QFQNk@PuAJq@H_@ZGPQZ]j@KJ[Ro@V}@NYI[UYGc@B[Am@Kq@UkACe@FWAKCIG}@OaAYs@]_@[cAg@y@aAk@{@[_@m@a@[Em@S_ACq@MwAm@WSa@O{@Im@O[CcAm@aAWu@McA[e@My@c@y@k@][]a@m@}@mAiCMEE@EBAJH`BGv@@jABJRp@Jh@Rh@@`@ELa@|@OFUPWJo@l@c@^c@XMNQLIj@@PHXb@p@L`@@\EP@d@XdABb@J^Bt@RjBBlAA\Gd@MTG`@MP@LHL^b@d@`@V^L\B^DZ@`@Il@Qp@c@nAE^Op@Q`@Wf@a@f@[VUJIJYVCDCVM`@QPIRKJCJAf@ERR~@@^N`@Ln@EnABFBt@HXTb@HHVD\KRQ@KT[NI\Il@AL@JCr@YRQPGh@Bf@HfAVt@Jj@Bh@HLDTJj@f@pApBHV@LAVKZ[d@o@h@S^I\S`@aAp@]l@?`@dAjBFV?LET@PE^M^QPKPC^Df@f@rAJl@H`AG`BGn@GPi@z@w@x@O\IpBU~AA~@CZCp@ETGJUNYJ
21008948,Brezje - Velika vas TT,['Krško'],1896.4,-0.0584,2093,45.938767,15.44024,45.923319,15.447492,-0.4,6.1,14.6,unknown,glkwGotf}AzBs@zBeBd@UhAUt@C|@Dd@ElBVZHd@D`A\v@H`BXl@Cn@QZE\MlB]rBe@v@E`@Il@[v@o@j@]dBmBh@cAPm@Ps@x@}BVy@DGp@e@ZO~@k@v@o@j@YLCd@JFINGHILBfAUhAa@dAS^SlAYXChAe@p@O|B_Az@a@fAk@RQb@Yh@c@ZOr@Uj@Y
2530919,6P - Zdole climb,['Krško'],3542.15,5.674878,2794,45.9603954337,15.5156299313,45.977498477,15.5456288581,3.3,23.3,171.966,unknown,msowGuku}AH_CRuC?o@Ag@Qa@QUg@[y@c@eA_AKUq@_AUo@MSyBqBMIQEcAcAKSU_AOaAKmB?qCMaBe@}COiBYcAeAoBQUQMeAKSIk@e@U?SJQNa@n@i@pAORg@^OVQlAMTSJy@BUDw@ZUBSCUIi@uAa@sAy@eCa@aBq@oD]i@_@a@[i@Oq@Iy@Ow@i@}AKq@Go@Cs@B}DEa@Ua@u@]qBu@_Bg@]W[WUYS]yBmFUs@m@mCc@gAo@}@k@q@cAkA_@]g@_@{BgAc@]u@}@Ue@Kk@Iu@A}AF}CA_AQeEKyEIiA_@aCc@mBSi@S_@WUg@s@OWa@eA_@wBYgAa@gA}BmCgAwA
16900762,Trebče climb,"['Podcetrtek', 'Kozje']",879.0,4.995,4429,46.038754,15.616637,46.042544,15.624044,7.5,18.5,66.6,unknown,e}~wG}bi~ACsBB{AJsAF]L[T]f@c@BGNa@D[DgAC{@CYQm@Ua@SSQIw@Ue@WQSu@wAm@q@yAiAg@a@o@w@_ByBwAaC_BsAOEqBQ
24765549,Sv. Jedrt - Kerinov spomenik,['Kozje'],1156.8,21.1815,488,46.005928,15.62348,46.015344,15.624603,13.5,39.4,156.9,unknown,_pxwGwmj~AWSIAMMa@SWEG@_@IU?KCe@USG[Q]IIGI@EEKAQ@IEO?SESKG?GEa@C]Ua@ISIEIMKQIYGEBWASBUCWHS@ULMBSBO?GBKAUBWHEAGDGAg@P[VEAC@c@d@OBa@f@E@GFYh@KLKBGFGDOB]R_@NQDKHULcABQEk@[W_@KGQGCGA?WOQWCBCAOICGMEGMGCIOKIMEUSSEUO}@[QQGE_@QSCUJE?GDG?OPACA@IAI[CB?H
11378177,Od Štritofa na Artiče OŠ,['Brežice'],1326.9,1.8612,3949,45.952011,15.599481,45.953457,15.583946,3.6,11.9,51.7,unknown,a_nwGwwe~AO\c@t@[jAMp@Eh@Md@qBfFi@nBc@bCOdB@v@F|@?|AEdBW|COv@Sr@y@vBe@v@_@zAMxAEnCQjDAr@@`AH`B?vCD`ANz@hA`Dd@rBp@`CZt@NPPJ
2719871,Bizeljska vas,"['Podcetrtek', 'Brežice']",2796.02,5.843487,4440,46.0264272429,15.6848662253,46.046389374,15.6820074935,3.9,28.6,149.833,unknown,cp|wGkmv~AKXUPcBdCq@b@y@LWJe@JWA[ISAUMqAiAg@q@QOU_@]SMMm@[We@cAgAKUcB}AQ[g@]kBeAQS_Ag@U?m@Oi@UUQU[o@q@UOSUSW{@o@eA_AOOe@uAc@q@KYmAqAm@i@Q_@aAmAi@k@OM_@QOCM?m@OUAk@Rc@^i@l@i@hAk@nB]bB]xBWfA]bAS^e@t@uA~@sAHY?WEaA_@_BYy@Iw@S[Cw@QYEW@UF[FY?u@H[Fs@Vg@`@{@dASXg@|@o@n@O^M^g@bCW~@a@fBY|@}@~A_CtBi@\gA|@KLi@Xy@x@
15107308,Brezina -> Bubka,['Brežice'],4062.6,0.3122,1338,45.924837,15.59453,45.953442,15.610144,0.7,4.3,44.6,unknown,euhwGyxd~AsBYqBu@sEoCmBs@sBWuBGsBImBm@kB{@yA_BMI]KmB@gIb@mBPkB\kBRkBGwB_@aFkBwBOwB]kB}@aBqA_DgDe@Q[CsBPeBG[FmBbAqBz@]H[@oBk@mEsBgBo@M?YBeBdA}A~A_BvAgB`AaF|@q@EkBgAgEoC}AyAeB}@aBWWGcAq@UYIa@QgDGyCOkDAkOQeDYeDCQu@gCY}CC_DM{C
21658190,Sromlje - Dečno selo TT,['Brežice'],4514.6,-0.1886,663,45.98915,15.590351,45.953366,15.604352,-2.3,2.9,8.2,unknown,eguwGu~c~A~BvC`CzBTRbDrBz@|@PXn@pAPVRRRPl@Xj@Tn@NXDpAFr@AZEt@?ZDVJrB|@l@PVDVBn@Al@En@IVGTORSNYL]\yANYNSpA}@h@c@d@i@jA_B~@aA|C}BRQRUt@mAd@q@j@g@`Bo@n@Ml@An@?zBVz@GlA]jAAbAB^C~CaApBg@f@WhA_AbBkB|@c@nCy@~@]h@U\Il@Gj@Kb@Mp@YzA_@PGNMn@q@fA}@d@Yz@Wt@]`@Y^_@f@_A|AuEh@iBRk@LQ`@_@dCyB`@Wr@UfAMjB[|FiArEe@hAOxA]nBs@^K^C~@@^Ar@OfBi@b@Y\e@Vm@j@sBPe@V]XWh@Un@IlAEREf@Sb@]NQj@gANURQRMVI`AMd@MxAeAf@WpAURG^]\c@l@o@`@SPE
12910293,bistrica ob sotli-sv. gore,['Podcetrtek'],1628.4,11.583,4235,46.052017,15.663965,46.046364,15.681927,6.6,48.4,175.5,unknown,apaxGwjr~Ap@Dt@QXQdAmAh@cAJYNURk@r@mA\u@x@{Bb@}ANs@XoBLaBFmBHuC?oANoFNuCF{@Jw@\kBtByJZuBN}ABo@Ae@a@cEAg@By@ZaDDYNa@b@y@nBaCR_@Vo@b@iBf@aBXo@^m@
25157341,Avče enduro - top to bottom.,['Kanal'],2502.0,-0.6494,975,46.088852,13.664764,46.097332,13.683176,-19.1,8.3,3.4,unknown,ivhxGw{krA_@v@q@\W]yBhAuAX_@mAKqB_@iASkBOqDKKOFEEEHUg@]kA{@yB?qAm@oAu@eAqAcEg@w@PyBo@RU@OQHg@K_@WS{@yDoA`AqB\u@nAI@QCk@o@WBAa@D_@IyCY[UESJ]XQVe@\a@DSJSBm@e@]gB[yFJo@h@iBf@KPOH[A{@JsAQOAKH_@Bo@MgDIu@a@kBQ@MMi@u@MYEY?iATw@Hc@BmAeAmBKg@AwBHw@Tk@WsDd@a@?O_@K
14544356,Plave - Vrhovlje (1° parte),['Kanal'],884.0,3.9932,17576,46.0397,13.587958,46.033973,13.593367,6.7,10.4,59.6,unknown,cc_xGu{|qAtAKdAMd@Cv@Fh@L`@DNCTKVUNUx@}ALOj@_@PQ|AkDTo@T_@XyARa@Ne@VyAHu@Ng@`@}BdAsB^_@XM\G\ApAPt@P
10273253,Volče climb,['Tolmin'],485.8,0.6586,11809,46.173051,13.708061,46.171138,13.70846,3.7,7.5,17.8,unknown,qdyxGkjtrALWBq@K]OYIa@AgAGgA?OBOLAFFBL@f@AlANv@hAtCNTHFTHV@n@MVIdAw@^Sn@Y
